9087,2000-12-10,91.17,1
9088,2000-09-23,91.24,1
9095,2000-03-19,93.72,1
9112,2000-02-15,99.3,1
9113,2000-08-02,96.26,1
9138,2000-03-26,98.91,1
9150,2000-03-19,93.19,1
9154,2000-01-30,93.85,1
9159,2000-03-13,93.73,1
9170,2000-06-27,92.98,1
9175,2000-08-10,97.08,1
9184,2000-12-27,90.71,1
9186,2000-11-11,98.32,1
9200,2000-04-06,91.26,1
9202,2000-04-01,91.26,1
9209,2000-09-06,96.25,1
9210,2000-10-05,92.52,1
9211,2000-05-03,91.6,1
9215,2000-09-02,97.7,1
9217,2000-06-06,93.88,1
9238,2000-11-20,93.04,1
9241,2000-03-01,99.34,1
9262,2000-08-31,99.25,1
9277,2000-01-01,90.54,1
9287,2000-06-19,97.06,1
9289,2000-05-28,96.89,1
9305,2000-10-14,93.23,1
9330,2000-01-04,98.31,1
9350,2000-10-10,93.4,1
9361,2000-01-22,96.32,1
9366,2000-07-12,99.24,1
9447,2000-12-22,92.96,1
9449,2000-11-13,93.59,1
9452,2000-03-25,98.46,1
9455,2000-08-30,97.21,1
9465,2000-05-09,91.56,1
9476,2000-11-15,94.1,1
9487,2000-12-22,93.51,1
9488,2000-09-28,91.9,1
9503,2000-08-14,97.52,1
9506,2000-04-24,99.85,1
9521,2000-06-09,91.53,1
9525,2000-02-28,92.29,1
9526,2000-02-18,90.04,1
9530,2000-10-05,99.94,1
9542,2000-08-15,99.99,1
9551,2000-10-04,97.91,1
9565,2000-06-11,99.24,1
9570,2000-01-02,98.09,1
9581,2000-03-18,97.11,1
9599,2000-04-05,91.48,1
9611,2000-11-26,98.31,1
9614,2000-04-07,92.51,1
9627,2000-05-19,91.61,1
9633,2000-09-01,92.16,1
9646,2000-09-11,96.04,1
9653,2000-04-22,95.46,1
9665,2000-11-17,90.92,1
9667,2000-04-08,95.63,1
9668,2000-12-21,99.85,1
9670,2000-08-11,96.19,1
9671,2000-12-21,98.46,1
9676,2000-04-21,95.84,1
9687,2000-12-03,93.32,1
9691,2000-11-19,94.75,1
9706,2000-07-08,96.34,1
9708,2000-03-29,99.57,1
9714,2000-07-22,94.22,1
9722,2000-09-19,96.31,1
9727,2000-05-07,95.74,1
9739,2000-11-08,95.53,1
9775,2000-06-13,94.14,1
9776,2000-05-09,94.4,1
9788,2000-04-19,90.14,1
9791,2000-10-29,99.46,1
9800,2000-02-28,98.02,1
9805,2000-01-16,95.69,1
9816,2000-06-22,98.29,1
9826,2000-01-08,90.77,1
9833,2000-05-29,96.04,1
9834,2000-07-28,98.42,1
9841,2000-08-18,98.36,1
9875,2000-12-06,94.75,1
9884,2000-07-07,90.8,1
9895,2000-07-11,91.96,1
9916,2000-02-17,94.85,1
9917,2000-05-08,92.01,1
9918,2000-07-16,94.66,1
9922,2000-04-28,99.28,1
9923,2000-12-26,96.54,1
9929,2000-04-26,92.19,1
9932,2000-06-18,96.36,1
9934,2000-12-07,94.34,1
9943,2000-09-04,99.45,1
9952,2000-05-28,98.34,1
9964,2000-02-15,99.7,1
9970,2000-06-08,93.62,1
9986,2000-10-17,93.9,1
9988,2000-08-10,93.44,1
9993,2000-07-10,98.43,1
10020,2000-04-07,91.81,1
10029,2000-08-20,93.89,1
10038,2000-12-27,97.32,1
10046,2000-07-24,96.07,1
10063,2000-09-17,97.94,1
10069,2000-03-11,92.17,1
10071,2000-10-24,93.6,1
10097,2000-10-15,96.51,1
10105,2000-08-22,92.96,1
10123,2000-04-20,96.38,1
10129,2000-07-14,96.7,1
10144,2000-06-16,91.88,1
10153,2000-03-16,99.34,1
10160,2000-03-15,94.92,1
10181,2000-03-30,94.93,1
10194,2000-03-24,90.88,1
10201,2000-06-17,96.75,1
10212,2000-07-12,97.7,1
10234,2000-12-09,96.18,1
10248,2000-11-05,94.1,1
10249,2000-02-28,98.02,1
10263,2000-08-11,91.41,1
10264,2000-09-23,91.31,1
10270,2000-09-08,92.07,1
10271,2000-07-15,92.7,1
10291,2000-01-21,93.03,1
10294,2000-03-07,92.26,1
10304,2000-10-13,92.2,1
10313,2000-03-28,98.77,1
10315,2000-01-29,93.77,1
10333,2000-10-18,95.87,1
10339,2000-10-08,96.11,1
10345,2000-07-03,98.66,1
10353,2000-07-06,99.3,1
10355,2000-06-22,92.4,1
10365,2000-09-01,95.36,1
10366,2000-10-03,92.03,1
10367,2000-05-01,90.44,1
10369,2000-12-06,95.9,1
10379,2000-05-25,90.51,1
10380,2000-05-01,94.5,1
10392,2000-11-30,94.29,1
10398,2000-07-19,90.16,1
10408,2000-05-21,97.35,1
10427,2000-10-19,96.31,1
10438,2000-12-13,94.13,1
10445,2000-11-06,91.24,1
10464,2000-02-09,93.22,1
10468,2000-09-15,90.11,1
10478,2000-11-19,92.61,1
10486,2000-02-01,98.65,1
10496,2000-09-08,91.62,1
10501,2000-05-26,91.63,1
10518,2000-10-26,90.9,1
10541,2000-05-22,98.16,1
10561,2000-12-03,98.88,1
10562,2000-03-04,90.35,1
10564,2000-05-09,96.36,1
10567,2000-12-23,94.72,1
10572,2000-08-17,95.82,1
10586,2000-12-22,99.24,1
10593,2000-07-25,91.93,1
10609,2000-02-10,98.11,1
10610,2000-07-29,93.62,1
10611,2000-12-14,95.83,1
10617,2000-03-01,92.46,1
10619,2000-11-24,92.84,1
10620,2000-12-11,94.23,1
10622,2000-02-11,92.28,1
10626,2000-11-25,92.98,1
10627,2000-12-11,93.67,1
10640,2000-05-11,98.8,1
10648,2000-08-26,98.12,1
10661,2000-07-27,93.99,1
10664,2000-08-10,99.41,1
10671,2000-06-04,91.51,1
10675,2000-10-31,91.2,1
10678,2000-03-03,94.89,1
10685,2000-05-30,96.53,1
10696,2000-08-30,99.87,1
10697,2000-12-30,99.43,1
10698,2000-12-22,90.42,1
10706,2000-03-10,97.57,1
10708,2000-03-03,99.76,1
10720,2000-01-14,99.16,1
10738,2000-12-03,98.19,1
10761,2000-07-05,90.01,1
10765,2000-03-01,90.33,1
10768,2000-12-01,92.98,1
10783,2000-11-25,94.28,1
10786,2000-09-25,96.3,1
10791,2000-03-17,94.38,1
10815,2000-11-03,94.7,1
10817,2000-04-18,94.15,1
10830,2000-01-07,90.24,1
10852,2000-04-19,96.89,1
10856,2000-08-23,93.28,1
10866,2000-06-12,93.12,1
10869,2000-06-23,96.98,1
10920,2000-03-15,94.05,1
10949,2000-05-14,90.28,1
10957,2000-07-18,99.99,1
10974,2000-01-08,90.4,1
10979,2000-08-16,93.44,1
10987,2000-09-22,98.21,1
10991,2000-04-03,91.64,1
11000,2000-09-16,92.53,1
11007,2000-11-17,94.48,1
11016,2000-10-30,99.59,1
11019,2000-03-22,98.84,1
11027,2000-08-31,98.03,1
11036,2000-10-29,93.89,1
11040,2000-12-16,97.91,1
11045,2000-01-21,99.08,1
11046,2000-10-15,97.75,1
11052,2000-02-15,93.79,1
11056,2000-01-26,98.38,1
11063,2000-10-24,97.81,1
11067,2000-08-30,97.58,1
11076,2000-03-07,97.87,1
11094,2000-03-21,92.05,1
11095,2000-12-10,96.18,1
11096,2000-12-21,98.96,1
11100,2000-05-15,94.01,1
11105,2000-10-24,90.02,1
11128,2000-04-22,94.76,1
11137,2000-09-10,95.78,1
11139,2000-03-05,90.65,1
11156,2000-04-28,98.42,1
11174,2000-01-25,95.34,1
11175,2000-07-26,98.1,1
11181,2000-08-26,93.13,1
11187,2000-11-08,93.09,1
11191,2000-01-11,98.59,1
11213,2000-05-09,90.05,1
11219,2000-04-04,93.48,1
11226,2000-09-28,91.15,1
11242,2000-03-01,96.96,1
11253,2000-06-05,96.7,1
11256,2000-08-06,92.75,1
11269,2000-01-21,97.29,1
11275,2000-04-12,91.11,1
11282,2000-09-23,98.73,1
11288,2000-11-16,90.25,1
11304,2000-03-25,91.94,1
11323,2000-06-24,94.21,1
11326,2000-06-22,98.25,1
11337,2000-04-14,96.77,1
11358,2000-09-26,95.48,1
11359,2000-07-23,93.64,1
11362,2000-10-22,97.76,1
11365,2000-07-01,98.38,1
11380,2000-08-26,94.32,1
11381,2000-10-03,95.9,1
11385,2000-04-15,97.08,1
11415,2000-12-24,97.17,1
11429,2000-12-13,99.16,1
11440,2000-02-08,90.83,1
11445,2000-10-30,99.4,1
11462,2000-04-14,97.81,1
11471,2000-08-05,90.85,1
11503,2000-09-19,90.88,1
11520,2000-10-22,90.51,1
11525,2000-10-31,96.04,1
11528,2000-03-18,95.26,1
11578,2000-06-28,95.09,1
11585,2000-11-08,90.2,1
11586,2000-12-08,98.81,1
11612,2000-09-12,91.17,1
11619,2000-03-25,98.86,1
11623,2000-11-18,93.92,1
11638,2000-04-25,90.41,1
11654,2000-06-09,95.78,1
11664,2000-02-10,90.56,1
11686,2000-04-04,99.45,1
11687,2000-03-11,98.02,1
11689,2000-05-24,96.27,1
11694,2000-12-22,90.95,1
11708,2000-04-13,99.06,1
11715,2000-07-10,92.66,1
11727,2000-09-19,91.71,1
11733,2000-05-31,91.3,1
11738,2000-05-13,91.17,1
11740,2000-07-18,96.52,1
11747,2000-01-03,90.53,1
11753,2000-11-02,92.45,1
11762,2000-08-16,93.13,1
11775,2000-02-12,95.95,1
11779,2000-04-08,99.49,1
11785,2000-12-07,98.76,1
11793,2000-05-25,93.71,1
11806,2000-09-17,90.43,1
11809,2000-08-20,97.64,1
11810,2000-12-20,92.6,1
11812,2000-11-16,97.8,1
11826,2000-06-28,90.46,1
11828,2000-07-08,99.12,1
11831,2000-08-13,98.85,1
11840,2000-09-17,99.15,1
11845,2000-10-05,93.12,1
11858,2000-01-22,92.5,1
11862,2000-10-24,90.96,1
11881,2000-06-27,97.59,1
11895,2000-05-22,97.86,1
11897,2000-03-10,94.15,1
11918,2000-09-06,96.05,1
11925,2000-04-28,99.77,1
11928,2000-04-27,90.56,1
11944,2000-09-22,94.8,1
11945,2000-07-23,96.35,1
11949,2000-08-10,97.61,1
11961,2000-07-10,94.17,1
11999,2000-04-05,98.36,1
12013,2000-04-01,99.75,1
12017,2000-06-25,90.8,1
12033,2000-09-16,91.09,1
12043,2000-11-15,97.81,1
12046,2000-09-17,94.71,1
12065,2000-02-26,99.18,1
12069,2000-11-22,96.55,1
12099,2000-07-06,98.79,1
12119,2000-12-23,96.51,1
12142,2000-08-05,93.29,1
12148,2000-07-23,90.67,1
12157,2000-11-28,97.83,1
12168,2000-05-15,91.49,1
12171,2000-01-03,96.11,1
12176,2000-09-18,99.95,1
12186,2000-02-11,90.86,1
12213,2000-12-18,99.45,1
12226,2000-03-29,99.85,1
12238,2000-11-28,91.05,1
12246,2000-10-19,97.17,1
12256,2000-05-19,96.18,1
12266,2000-11-24,92.44,1
12269,2000-06-15,97.86,1
12274,2000-09-03,93.87,1
12287,2000-06-21,93.52,1
12290,2000-03-26,94.58,1
12292,2000-05-12,94.68,1
12305,2000-06-23,91.02,1
12307,2000-11-22,92.18,1
12318,2000-04-29,90.44,1
12320,2000-05-21,92.83,1
12325,2000-04-19,98.2,1
12355,2000-07-28,93.65,1
12360,2000-01-24,93.05,1
12363,2000-09-22,93.48,1
12375,2000-02-09,96.48,1
12377,2000-07-25,99.14,1
12379,2000-10-06,91.12,1
12386,2000-09-08,99.46,1
12395,2000-10-19,95.8,1
12405,2000-10-18,98.05,1
12426,2000-05-10,92.58,1
12431,2000-08-12,94.51,1
12445,2000-01-16,95.32,1
12450,2000-06-26,90.91,1
12453,2000-05-26,97.61,1
12457,2000-06-12,98.92,1
12460,2000-04-10,98.0,1
12478,2000-09-09,98.84,1
12490,2000-08-25,91.24,1
12497,2000-08-22,92.11,1
12506,2000-10-07,91.17,1
12516,2000-09-11,97.88,1
12518,2000-01-20,98.69,1
12527,2000-08-07,92.81,1
12544,2000-07-31,92.38,1
12555,2000-06-12,96.52,1
12569,2000-07-02,97.65,1
12570,2000-05-15,92.86,1
12577,2000-12-01,99.01,1
12607,2000-07-05,93.42,1
12611,2000-06-07,90.51,1
12650,2000-01-05,99.29,1
12653,2000-06-26,90.98,1
12664,2000-06-24,99.02,1
12680,2000-09-23,99.49,1
12681,2000-10-11,91.72,1
12690,2000-12-03,93.55,1
12730,2000-11-02,92.59,1
12741,2000-07-18,96.27,1
12742,2000-03-05,99.4,1
12756,2000-09-05,95.45,1
12770,2000-03-02,99.33,1
12802,2000-11-10,98.19,1
12812,2000-09-01,90.82,1
12813,2000-07-12,92.89,1
12836,2000-11-29,95.85,1
12842,2000-06-08,93.06,1
12843,2000-05-05,92.45,1
12854,2000-01-24,92.6,1
12883,2000-04-03,93.16,1
12894,2000-02-14,96.34,1
12912,2000-12-08,97.5,1
12922,2000-12-10,99.94,1
12927,2000-11-16,94.73,1
12929,2000-12-21,90.72,1
12946,2000-01-30,94.25,1
12970,2000-02-01,91.69,1
12982,2000-03-25,93.13,1
13001,2000-02-20,96.83,1
13012,2000-04-05,90.03,1
13015,2000-03-18,99.18,1
13030,2000-02-29,90.67,1
13065,2000-11-29,97.4,1
13070,2000-06-09,93.0,1
13074,2000-08-19,92.6,1
13085,2000-10-08,92.83,1
13102,2000-09-06,95.62,1
13119,2000-07-09,94.89,1
13141,2000-12-30,96.52,1
13145,2000-06-19,91.71,1
13160,2000-07-09,94.36,1
13161,2000-02-25,93.4,1
13168,2000-07-22,90.67,1
13170,2000-04-30,90.8,1
13172,2000-05-27,99.69,1
13175,2000-01-09,90.89,1
13177,2000-10-07,92.56,1
13180,2000-07-10,98.82,1
13190,2000-08-04,93.03,1
13212,2000-10-31,95.25,1
13214,2000-06-13,91.7,1
13231,2000-03-16,92.67,1
13235,2000-09-27,90.8,1
13264,2000-03-15,98.33,1
13266,2000-12-07,96.95,1
13295,2000-03-05,95.23,1
13297,2000-10-08,97.88,1
13298,2000-07-31,96.87,1
13301,2000-12-15,99.47,1
13303,2000-04-18,92.72,1
13304,2000-09-28,93.81,1
13323,2000-08-07,92.14,1
13329,2000-03-11,96.52,1
13333,2000-11-22,94.24,1
13343,2000-12-12,90.17,1
13346,2000-01-25,99.38,1
13355,2000-01-19,90.04,1
13364,2000-09-05,97.34,1
13382,2000-08-31,93.04,1
13393,2000-02-06,91.55,1
13406,2000-01-11,90.13,1
13424,2000-06-21,97.5,1
13440,2000-03-24,91.01,1
13447,2000-03-09,91.03,1
13475,2000-05-23,90.84,1
13482,2000-08-16,90.44,1
13507,2000-06-23,92.21,1
13511,2000-03-04,91.59,1
13517,2000-12-20,94.85,1
13520,2000-04-23,99.7,1
13528,2000-06-08,99.96,1
13535,2000-12-26,92.57,1
13550,2000-01-12,93.86,1
13567,2000-11-11,94.42,1
13586,2000-01-24,90.24,1
13595,2000-03-19,99.12,1
13602,2000-04-08,94.42,1
13613,2000-05-29,93.69,1
13618,2000-08-09,98.44,1
13662,2000-01-20,99.02,1
13663,2000-10-16,99.2,1
13664,2000-07-31,93.57,1
13673,2000-05-29,95.72,1
13674,2000-07-22,91.23,1
13683,2000-08-25,98.09,1
13689,2000-08-21,92.09,1
13699,2000-04-04,98.53,1
13708,2000-01-28,95.73,1
13709,2000-07-24,94.91,1
13714,2000-09-05,96.72,1
13731,2000-12-13,98.43,1
13738,2000-10-04,94.15,1
13743,2000-06-24,96.03,1
13744,2000-05-10,90.33,1
13751,2000-01-30,99.86,1
13768,2000-08-17,93.83,1
13788,2000-06-07,99.64,1
13790,2000-01-12,90.98,1
13804,2000-11-20,97.47,1
13823,2000-09-17,91.55,1
13828,2000-05-01,94.5,1
13854,2000-02-05,98.34,1
13862,2000-06-03,99.66,1
13869,2000-10-21,96.9,1
13886,2000-06-06,95.68,1
13895,2000-05-24,99.95,1
13909,2000-04-22,94.98,1
13915,2000-12-30,94.8,1
13919,2000-04-04,93.81,1
13923,2000-09-11,94.7,1
13932,2000-03-24,90.57,1
13941,2000-09-24,99.43,1
13946,2000-03-13,93.21,1
14003,2000-06-25,90.11,1
14006,2000-05-26,94.26,1
14013,2000-10-30,90.88,1
14022,2000-03-23,97.43,1
14044,2000-10-20,90.14,1
14055,2000-10-23,96.77,1
14067,2000-12-14,92.48,1
14085,2000-07-30,94.54,1
14093,2000-02-05,96.74,1
14116,2000-05-26,95.35,1
14117,2000-07-25,96.17,1
14122,2000-04-17,91.86,1
14137,2000-07-20,94.19,1
14170,2000-11-22,91.98,1
14181,2000-04-05,96.63,1
14191,2000-04-14,94.95,1
14218,2000-06-28,95.7,1
14231,2000-04-27,99.14,1
14232,2000-12-26,97.01,1
14234,2000-11-22,94.32,1
14236,2000-08-03,93.64,1
14248,2000-02-15,94.99,1
14267,2000-11-16,94.04,1
14281,2000-12-08,96.32,1
14284,2000-09-30,97.06,1
14312,2000-08-23,92.51,1
14327,2000-06-08,99.8,1
14347,2000-05-27,98.49,1
14356,2000-01-30,90.28,1
14361,2000-01-06,93.91,1
14371,2000-05-25,90.82,1
14372,2000-05-04,98.32,1
14378,2000-01-26,91.16,1
14406,2000-02-29,91.36,1
14414,2000-06-04,98.77,1
14421,2000-12-16,96.04,1
14423,2000-10-24,92.93,1
14425,2000-07-11,95.49,1
14434,2000-10-09,93.43,1
14435,2000-05-07,94.11,1
14457,2000-03-21,92.08,1
14458,2000-12-09,94.01,1
14464,2000-02-01,93.8,1
14478,2000-03-11,96.32,1
14502,2000-08-19,99.42,1
14512,2000-05-10,95.56,1
14539,2000-09-07,95.46,1
14548,2000-03-22,93.98,1
14550,2000-08-07,98.77,1
14553,2000-10-12,96.28,1
14559,2000-08-18,91.9,1
14562,2000-04-11,92.37,1
14574,2000-04-08,98.57,1
14577,2000-06-06,93.21,1
14592,2000-04-16,97.26,1
14606,2000-02-10,91.89,1
14609,2000-08-26,97.51,1
14636,2000-07-01,90.43,1
14661,2000-04-09,94.74,1
14668,2000-09-13,97.03,1
14670,2000-11-21,97.86,1
14673,2000-01-12,95.07,1
14676,2000-06-28,94.31,1
14681,2000-05-06,98.6,1
14687,2000-01-09,92.37,1
14688,2000-07-18,96.76,1
14694,2000-07-15,96.07,1
14718,2000-05-10,91.64,1
14720,2000-06-16,90.22,1
14721,2000-02-19,96.47,1
14726,2000-09-18,98.39,1
14727,2000-10-08,90.44,1
14732,2000-01-08,93.81,1
14735,2000-11-18,90.52,1
14739,2000-12-11,92.73,1
14750,2000-03-02,97.4,1
14751,2000-05-14,91.68,1
14754,2000-04-15,99.37,1
14756,2000-04-20,95.51,1
14759,2000-06-18,98.44,1
14769,2000-03-31,92.01,1
14774,2000-02-19,91.47,1
14777,2000-02-02,93.76,1
14790,2000-11-02,90.18,1
14799,2000-08-23,94.82,1
14809,2000-08-19,91.03,1
14815,2000-06-09,95.97,1
14819,2000-04-16,90.21,1
14837,2000-09-02,97.33,1
14842,2000-05-30,97.18,1
14846,2000-09-03,91.06,1
14847,2000-07-12,91.3,1
14850,2000-10-13,97.22,1
14854,2000-12-27,92.83,1
14868,2000-04-26,93.57,1
14881,2000-04-05,97.23,1
14884,2000-05-31,92.85,1
14892,2000-06-11,93.41,1
14896,2000-03-26,98.75,1
14921,2000-05-16,97.49,1
14927,2000-11-10,93.54,1
14929,2000-12-23,94.59,1
14939,2000-12-04,96.59,1
14944,2000-02-22,92.39,1
14958,2000-10-26,94.76,1
14963,2000-02-27,92.67,1
14978,2000-05-09,90.02,1
14993,2000-01-18,96.18,1
15047,2000-09-17,92.68,1
15054,2000-12-05,95.95,1
15063,2000-11-23,97.1,1
15064,2000-03-01,91.53,1
15078,2000-09-14,90.68,1
15100,2000-03-13,91.49,1
15106,2000-12-25,91.84,1
15129,2000-04-22,93.84,1
15131,2000-10-20,95.78,1
15139,2000-01-13,93.86,1
15142,2000-06-22,99.42,1
15145,2000-11-14,97.38,1
15152,2000-11-04,96.74,1
15160,2000-08-30,95.19,1
15161,2000-10-05,96.54,1
15171,2000-10-10,92.01,1
15188,2000-05-31,93.98,1
15193,2000-04-15,98.25,1
15212,2000-10-23,93.47,1
15267,2000-09-25,99.11,1
15276,2000-10-07,97.15,1
15282,2000-04-25,91.43,1
15286,2000-08-08,96.52,1
15300,2000-05-13,99.43,1
15305,2000-09-30,92.04,1
15306,2000-05-08,99.75,1
15314,2000-05-11,93.6,1
15323,2000-02-22,90.11,1
15326,2000-05-18,97.44,1
15337,2000-05-23,98.69,1
15339,2000-11-17,90.73,1
15348,2000-03-23,93.74,1
15352,2000-12-21,98.74,1
15356,2000-10-01,91.8,1
15357,2000-05-01,90.92,1
15360,2000-01-13,99.26,1
15402,2000-10-01,90.29,1
15420,2000-10-06,99.16,1
15425,2000-06-29,99.52,1
15428,2000-05-20,90.66,1
15438,2000-06-14,90.64,1
15455,2000-06-10,90.03,1
15468,2000-11-25,97.22,1
15476,2000-06-10,93.86,1
15488,2000-05-03,93.45,1
15501,2000-02-03,91.41,1
15503,2000-10-31,93.23,1
15511,2000-06-29,91.62,1
15520,2000-12-26,94.95,1
15522,2000-01-12,92.28,1
15539,2000-07-25,95.79,1
15566,2000-05-26,94.35,1
15587,2000-08-15,96.8,1
15588,2000-12-20,94.85,1
15592,2000-10-17,92.42,1
15665,2000-12-29,90.1,1
15666,2000-07-09,90.07,1
15668,2000-03-13,97.34,1
15670,2000-06-15,90.74,1
15692,2000-09-14,92.2,1
15695,2000-08-19,98.47,1
15699,2000-01-16,94.28,1
15705,2000-12-01,90.77,1
15710,2000-08-19,97.07,1
15712,2000-04-12,92.88,1
15714,2000-09-23,96.51,1
15728,2000-12-09,95.3,1
15731,2000-12-27,95.06,1
15738,2000-09-10,97.21,1
15739,2000-10-10,97.29,1
15749,2000-02-24,99.42,1
15782,2000-01-22,90.75,1
15803,2000-06-23,98.3,1
15810,2000-10-29,92.85,1
15811,2000-02-26,98.28,1
15846,2000-06-02,95.36,1
15854,2000-12-09,96.58,1
15858,2000-02-03,92.21,1
15896,2000-06-16,95.24,1
15898,2000-03-30,98.37,1
15899,2000-03-07,95.36,1
15903,2000-11-18,94.48,1
15915,2000-02-10,93.1,1
15922,2000-06-25,92.54,1
15927,2000-12-17,93.85,1
15933,2000-09-02,95.52,1
15934,2000-10-02,91.15,1
15988,2000-05-14,96.18,1
15998,2000-10-25,98.69,1
16007,2000-05-13,90.15,1
16026,2000-02-15,94.69,1
16027,2000-05-11,95.8,1
16039,2000-01-28,97.85,1
16042,2000-11-30,93.77,1
16063,2000-05-10,90.47,1
16087,2000-01-19,93.1,1
16090,2000-01-10,97.73,1
16095,2000-02-09,95.38,1
16098,2000-12-12,93.35,1
16100,2000-12-17,96.96,1
16102,2000-07-07,95.46,1
16128,2000-06-27,96.98,1
16137,2000-06-02,97.51,1
16149,2000-10-14,90.86,1
16152,2000-01-24,95.28,1
16153,2000-07-27,99.49,1
16156,2000-09-30,97.36,1
16159,2000-04-05,96.81,1
16169,2000-03-06,94.24,1
16173,2000-04-18,99.37,1
16186,2000-09-03,94.47,1
16213,2000-03-06,91.76,1
16228,2000-03-30,97.02,1
16230,2000-12-30,98.26,1
16239,2000-01-28,98.5,1
16244,2000-11-29,99.84,1
16246,2000-07-17,94.3,1
16252,2000-11-02,92.32,1
16258,2000-03-10,90.07,1
16259,2000-12-07,97.72,1
16261,2000-01-24,94.68,1
16266,2000-03-22,97.65,1
16274,2000-09-14,95.29,1
16276,2000-01-10,94.67,1
16303,2000-02-26,92.45,1
16312,2000-09-02,96.16,1
16314,2000-01-15,94.05,1
16324,2000-08-18,97.65,1
16349,2000-11-09,92.93,1
16357,2000-12-30,93.22,1
16364,2000-07-03,94.07,1
16379,2000-07-25,96.19,1
16389,2000-01-16,94.01,1
16406,2000-12-08,95.68,1
16407,2000-12-21,99.52,1
16415,2000-12-16,93.3,1
16418,2000-05-10,96.4,1
16426,2000-01-01,90.53,1
16427,2000-07-10,90.88,1
16435,2000-03-16,93.58,1
16439,2000-05-02,93.13,1
16442,2000-02-15,98.34,1
16461,2000-04-07,94.47,1
16470,2000-06-29,97.4,1
16475,2000-03-30,90.34,1
16482,2000-10-18,97.73,1
16505,2000-07-13,99.71,1
16506,2000-05-20,93.3,1
16508,2000-03-27,92.07,1
16515,2000-01-14,91.67,1
16518,2000-09-18,92.37,1
16559,2000-12-28,96.52,1
16561,2000-03-12,93.44,1
16590,2000-09-01,96.79,1
16609,2000-07-21,90.99,1
16642,2000-05-26,92.82,1
16648,2000-05-14,97.14,1
16654,2000-10-05,93.11,1
16658,2000-03-31,92.21,1
16669,2000-01-27,95.64,1
16670,2000-07-23,93.37,1
16674,2000-03-19,94.15,1
16676,2000-04-14,94.46,1
16681,2000-05-31,90.64,1
16701,2000-12-04,94.44,1
16703,2000-07-06,97.0,1
16708,2000-04-16,90.15,1
16721,2000-02-14,95.14,1
16746,2000-12-13,98.82,1
16775,2000-12-08,94.12,1
16780,2000-11-02,98.34,1
16793,2000-02-28,95.25,1
16810,2000-10-29,97.43,1
16815,2000-12-30,93.82,1
16821,2000-06-23,96.42,1
16828,2000-05-28,99.25,1
16844,2000-06-10,90.94,1
16870,2000-12-04,95.67,1
16884,2000-09-05,99.18,1
16910,2000-04-10,92.86,1
16962,2000-04-30,98.73,1
16965,2000-02-01,91.68,1
16968,2000-01-02,96.54,1
16970,2000-07-03,95.11,1
16982,2000-10-21,94.6,1
16986,2000-05-25,90.74,1
16987,2000-05-05,99.66,1
17029,2000-09-18,90.81,1
17038,2000-02-28,98.57,1
17044,2000-03-13,99.6,1
17045,2000-05-19,91.6,1
17058,2000-03-23,99.21,1
17066,2000-02-25,98.99,1
17093,2000-07-31,94.93,1
17095,2000-09-03,98.37,1
17099,2000-05-14,98.6,1
17138,2000-04-23,93.64,1
17139,2000-09-30,94.37,1
17142,2000-01-12,92.42,1
17148,2000-07-11,94.41,1
17152,2000-07-21,98.61,1
17156,2000-10-03,93.08,1
17164,2000-05-23,94.44,1
17167,2000-05-02,94.0,1
17197,2000-12-06,92.67,1
17216,2000-07-25,90.68,1
17218,2000-11-20,99.36,1
17228,2000-05-13,95.93,1
17232,2000-11-25,90.7,1
17240,2000-08-28,95.91,1
17285,2000-09-12,98.75,1
17296,2000-12-17,93.31,1
17325,2000-07-29,95.67,1
17334,2000-02-03,99.11,1
17344,2000-09-22,94.79,1
17345,2000-07-22,94.31,1
17361,2000-09-08,95.43,1
17365,2000-09-29,99.62,1
17386,2000-06-06,90.88,1
17410,2000-10-18,93.48,1
17412,2000-02-28,99.58,1
17422,2000-12-15,91.47,1
17428,2000-08-06,98.04,1
17437,2000-07-24,97.34,1
17438,2000-03-05,96.22,1
17446,2000-06-24,95.0,1
17449,2000-12-11,93.88,1
17455,2000-02-08,95.25,1
17464,2000-02-26,91.6,1
17477,2000-01-23,94.97,1
17478,2000-07-25,97.79,1
17482,2000-11-21,93.72,1
17486,2000-01-06,91.07,1
17490,2000-10-30,99.4,1
17497,2000-03-14,92.2,1
17499,2000-05-13,98.72,1
17501,2000-09-26,93.41,1
17504,2000-03-27,91.12,1
17513,2000-11-13,92.32,1
17518,2000-04-07,94.09,1
17520,2000-10-20,90.8,1
17521,2000-02-16,91.57,1
17525,2000-08-04,92.8,1
17545,2000-10-10,94.27,1
17565,2000-01-22,96.48,1
17570,2000-02-28,93.54,1
17596,2000-01-11,98.57,1
17618,2000-04-26,97.33,1
17628,2000-05-28,99.49,1
17654,2000-09-06,90.65,1
17688,2000-09-19,91.21,1
17693,2000-01-12,97.88,1
17704,2000-08-01,96.61,1
17707,2000-12-17,99.16,1
17712,2000-01-14,97.19,1
17731,2000-08-26,90.08,1
17743,2000-09-04,93.46,1
17751,2000-07-28,95.01,1
17753,2000-05-16,98.84,1
17827,2000-01-19,95.8,1
17830,2000-10-21,95.95,1
17835,2000-12-30,90.01,1
17838,2000-09-29,91.08,1
17841,2000-07-03,91.45,1
17847,2000-11-18,99.47,1
17849,2000-03-01,95.12,1
17857,2000-10-06,98.59,1
17867,2000-09-03,92.93,1
17875,2000-07-27,90.69,1
17877,2000-05-28,91.71,1
